sesgo_abs,percived_distance,target_distance,subject,condition,target_distance_lin,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_sd,rel_bias_sem,rel_bias_var,rel_bias_n,rel_bias,abs_bias
0.48333333333333334,0.4913616938342727,0.7781512503836436,S007,Floor level,6,0.5477225575051661,0.24494897427831777,0.3,5,3.1,0.0912870929175277,0.04082482904638631,0.008333333333333337,5,-0.48333333333333334,0.48333333333333334
0.43333333333333335,0.5314789170422551,0.7781512503836436,S008,Floor level,6,0.5477225575051661,0.24494897427831777,0.3,5,3.4,0.09128709291752769,0.040824829046386304,0.008333333333333335,5,-0.43333333333333335,0.43333333333333335
0.5333333333333333,0.4471580313422192,0.7781512503836436,S009,Floor level,6,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.07453559924999298,0.033333333333333326,0.005555555555555553,5,-0.5333333333333333,0.5333333333333333
0.65,0.3222192947339193,0.7781512503836436,S010,Floor level,6,0.22360679774997896,0.09999999999999999,0.05,5,2.1,0.03726779962499646,0.016666666666666653,0.0013888888888888863,5,-0.65,0.65
0.5433333333333333,0.437750562820388,0.7781512503836436,S012,Floor level,6,0.25099800796022265,0.11224972160321822,0.063,5,2.74,0.04183300132670379,0.018708286933869712,0.0017500000000000013,5,-0.5433333333333333,0.5433333333333333
0.5333333333333333,0.4471580313422192,0.7781512503836436,S013,Floor level,6,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.07453559924999298,0.033333333333333326,0.005555555555555553,5,-0.5333333333333333,0.5333333333333333
0.5666666666666667,0.414973347970818,0.7781512503836436,S014,Floor level,6,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.09128709291752767,0.04082482904638629,0.00833333333333333,5,-0.5666666666666667,0.5666666666666667
0.6,0.38021124171160603,0.7781512503836436,S015,Floor level,6,0.4183300132670378,0.18708286933869706,0.175,5,2.4,0.06972166887783961,0.031180478223116165,0.004861111111111108,5,-0.6,0.6
0.7066666666666667,0.24551266781414982,0.7781512503836436,S016,Floor level,6,0.5594640292279746,0.25019992006393604,0.313,5,1.76,0.0932440048713291,0.04169998667732268,0.008694444444444446,5,-0.7066666666666667,0.7066666666666667
0.6666666666666666,0.3010299956639812,0.7781512503836436,S017,Floor level,6,0.3535533905932738,0.15811388300841897,0.125,5,2,0.058925565098878946,0.026352313834736487,0.0034722222222222207,5,-0.6666666666666666,0.6666666666666666
0.09999999999999999,0.7323937598229685,0.7781512503836436,S019,Floor level,6,0.5477225575051661,0.24494897427831777,0.3,5,5.4,0.09128709291752768,0.0408248290463863,0.008333333333333333,5,-0.09999999999999999,0.09999999999999999
